,ts,m,m_theoretical,E,C,c_theoretical,kappa,kappa_theoretical,E_square,M_square
142,2.82,0.018893069306930695,0.0,-1.0859762376237627,0.12469890992864248,0.7001073126208733,35.09723623521821,5.053436363372736,2.1709999999999994,0.9900990099009901
143,2.83,0.015295049504950491,0.0,-1.0750059405940595,0.12225901777890363,0.6912101474038718,34.97756435906824,4.89680058925895,2.13479801980198,0.9900990099009901
144,2.84,0.02651089108910891,0.0,-1.0388316831683166,0.12416906875822945,0.6824702369650785,34.83789375192435,4.747661282808278,2.080669306930693,0.9900990099009901
145,2.85,0.03152277227722772,0.0,-1.06700594059406,0.12134332951974322,0.6738821188481788,34.705449990489406,4.605537582687726,2.124112871287129,0.9900990099009901
146,2.86,0.03907128712871289,0.0,-1.0551920792079208,0.12080662550695229,0.665440610363393,34.56547008472363,4.469987039993507,2.1015801980198017,0.9900990099009901
147,2.87,0.030263366336633655,0.0,-1.1026455445544556,0.11992045588439915,0.6571407898029245,34.466311448047556,4.340601965268875,2.2035999999999993,0.9900990099009901
148,2.88,0.04396831683168318,0.0,-1.0894930693069307,0.11811701900405246,0.648977979207003,34.31131239638815,4.217006176691681,2.166704950495049,0.9900990099009901
149,2.89,0.021251485148514854,0.0,-1.062320792079208,0.11654995880722542,0.6409477285294046,34.24385412733469,4.098852099658852,2.101962376237623,0.9900990099009901
150,2.9,0.12307524752475242,0.0,-1.094724752475247,0.11281895592013157,0.6330458010682657,33.61901701199004,3.985818174857374,2.1472297029702974,0.9900990099009901
151,2.91,0.019423762376237625,0.0,-1.0819920792079212,0.11596930541500271,0.6252681600427565,34.01105592289146,3.8776065377353457,2.152746534653465,0.9900990099009901
152,2.92,0.11796633663366332,0.0,-1.0661782178217827,0.1165538562490119,0.6176109562091534,33.43092305898025,3.773940937243779,2.1305207920792077,0.9900990099009901
153,2.93,0.05532079207920793,0.0,-1.0602415841584159,0.11295456263968262,0.6100705164211905,33.68732491005867,3.6745648659493093,2.0938158415841586,0.9900990099009901
154,2.94,0.09382376237623759,0.0,-1.0812673267326733,0.1143238788272788,0.6026433330495938,33.37741875899856,3.5792398772366716,2.157308910891089,0.9900990099009901
155,2.95,0.06564356435643567,0.0,-1.1005465346534655,0.11166147184436821,0.5953260541845,33.41660787659568,3.487744068422768,2.182936633663366,0.9900990099009901
156,2.96,0.10716435643564355,0.0,-1.1160752475247528,0.11053383737962635,0.5881154745522638,33.06131116928123,3.3998707112720146,2.2140772277227727,0.9900990099009901
157,2.97,0.037354455445544554,0.0,-1.0912118811881186,0.10929681033843287,0.5810085270850389,33.28968533869889,3.3154270137009214,2.1548396039603954,0.9900990099009901
158,2.98,0.07379999999999998,0.0,-1.0771049504950494,0.1095436534697223,0.5740022750876415,33.04203254701309,3.23423299844509,2.1329465346534646,0.9900990099009901
159,2.99,0.021843564356435644,0.0,-1.0937148514851485,0.10952495623813839,0.5670939049516153,33.097721357765764,3.156120486179396,2.1753762376237615,0.9900990099009901
